"Post ID","Account ID","Account Username","Account Name",Description,"Duration (Sec)","Publish Time",Permalink,"Post Type",Comment,Date,Impressions,Reach,Shares,Follows,"3s Views",Likes,Comments,Saves
17912320708624750,17841431992541162,masakmasak_tokyo,"MASAK MASAK (マサ マサ)","【3月の定休日】﻿⁠
﻿⁠
MASAK MASAKでは定休日を毎週日曜日、祝日と毎１、３月曜日とさせて頂きます。﻿⁠
﻿⁠
｜3月の定休日｜﻿﻿⁠
・3/1（月）﻿﻿⁠
・3/7（日）﻿﻿⁠
・3/14（日）﻿﻿⁠
・3/15（月）﻿﻿⁠
・3/20（土）﻿﻿⁠
・3/21（日）﻿﻿⁠
・3/28﻿﻿（日）⁠
⁠
お客様に安心してご来店いただけるよう、ディナー（１８時～２０時）は予約制とさせていただきます。よろしくお願いいたします。﻿⁠
﻿⁠
Hi,everyone.﻿⁠
﻿﻿⁠
MASAK MASAK is closed on every Sunday,1st & 3rd Monday.﻿⁠
﻿⁠
﻿|March's Regular Holiday|﻿﻿⁠
・3/1（Mon）﻿﻿⁠
・3/7（Sun）﻿﻿⁠
・3/14（Sun）﻿﻿⁠
・3/15（Mon）﻿﻿⁠
・3/20（Sat）﻿﻿⁠
・3/21（Sun）﻿﻿⁠⁠
・3/28﻿﻿（Sun）⁠
﻿⁠⁠
Please note dinner reservation (1800 – 2000) is recommended. Bookings can be accepted via both social media and phone call. We greatly appreciate your cooperation.﻿⁠
﻿⁠
#MASAKMASAK #マレーシア #家庭料理 #マレーシア料理 #東京グルメ #グルメ #九段下 #市ヶ谷 #ランチ #ディナー #東京 #レストラン #tokyo #malaysia #料理 #食文化 #3月 #休み #営業日",0,"02/28/21 02:02 AM",https://www.instagram.com/p/CL1O4_Ggp7L/,"IG Image",,Lifetime,1075,895,0,0,0,40,0,1
18198630283027317,17841431992541162,masakmasak_tokyo,"MASAK MASAK (マサ マサ)","「MASAK MASAK グッズ」
.
トートバック﻿
﻿
マレーシア代表的な食べ物、ナシレマッ！デザインにしましたトートバックです。とてもシンプルなのでで、気軽いにお持ちいただけます！﻿
﻿
幅：40cm　高さ：30cm　マチ：10cm﻿
﻿.
タンブラーバッグ﻿
﻿
テータリックと言うマレーシアのミルクティーで、紅茶を注ぐ際の引く動作をタンブラーバッグのデザインにしました！﻿
﻿﻿
幅：18cm　高さ：16cm　マチ：8cm﻿

※現時点は店頭販売のみ
.

#マサマサ #MASAKMASAK #マレーシア #家庭料理 #マレーシア料理 #東京グルメ #グルメ #九段下 #市ヶ谷グルメ #市ヶ谷カフェ #九段下カフェ #九段下グルメ #ランチ #ディナー #東京 #レストラン #tokyo #malaysia　#malaysiancafes #mycafefood #malaysiafood #coffeeshopvibes  #トートバッグ #タンブラーバッグ #bag #totebag #tumblerbag #tumbler",0,"02/27/21 12:02 AM",https://www.instagram.com/p/CLyhYwtns1A/,"IG Carousel",,Lifetime,2080,1698,5,2,0,115,2,7
17937327733461426,17841431992541162,masakmasak_tokyo,"MASAK MASAK (マサ マサ)","本日はいよいよ春節を締めくくる、「元宵節」にあたります。
国ごとに違う祭事があるのが、マレーシア独特のお祝い事でもありますね。
この日は川や池に独身の男女が集まります。
.
女性が名前や連絡先を書いてミカンを水に投げ入れると、
拾った男性が興味あれば、その女性に連絡するという縁結びの伝統行事が行われています。
.
このきっかけにカップルも誕生するかもね～(｡･ω･｡)ﾉ♡
.
#マサマサ #MASAKMASAK #マレーシア #家庭料理 #マレーシア料理 #東京グルメ #グルメ #九段下 #市ヶ谷グルメ #市ヶ谷カフェ #九段下カフェ #九段下グルメ #ランチ #ディナー #東京 #レストラン #tokyo #malaysia #malaysiancafes #mycafefood #malaysiafood #coffeeshopvibes #冬 #春節 #元宵節 #ChineseNewYear #旧正月 #CNY #馬來西亞",0,"02/26/21 06:02 AM",https://www.instagram.com/p/CLwk0Zsnaga/,"IG Image",,Lifetime,2507,2255,7,1,0,82,0,1
17912229787628699,17841431992541162,masakmasak_tokyo,"MASAK MASAK (マサ マサ)","It's official: We are incredibly excited to reveal that Little Merlion & Masak Masak as official restaurant partners. ﻿
Working together, we have great expectations that we will be able to further promote Malaysia / Singapore food culture to more people staying in Tokyo. Something BIG is coming soon! 😊
﻿
『マサマサ』✕『リトルマーライオン』とのコラボ開始！﻿
﻿
#マサマサ #MASAKMASAK #マレーシア #家庭料理 #マレーシア料理 #東京グルメ #グルメ #九段下 #市ヶ谷グルメ #市ヶ谷カフェ #九段下カフェ #九段下グルメ #ランチ #ディナー #東京 #レストラン #tokyo #malaysia　#malaysiancafes #mycafefood #malaysiafood ﻿#coffeeshopvibes #singapore #シンガポール #コラボ #企画 #イベント #event #collaboration",0,"02/25/21 03:02 AM",https://www.instagram.com/p/CLtsNOGlpWn/,"IG Image",,Lifetime,4738,4299,6,7,0,232,5,2
17880091814137027,17841431992541162,masakmasak_tokyo,"MASAK MASAK (マサ マサ)","【春節あるある④：倒福】

春節の際に日本では見たことない装飾が目を引きますね。
その中で目立っているのが「福」の字をあえて逆さまに貼られています。
ではなぜか、どれもが上下逆さまに貼られていますか？

「倒福」は「到福」と同じ発音であることから、
逆さまになった「福」は「福がやってくる」
というような意味合いで「倒福」と言われています。

「倒福」のおかげさまで、
マサマサも良き新年を迎えることができました！

お店を訪ねて「倒福」を見つけたら、
皆さんにも「福」が訪れるるかもしれませんよ。

では、皆様にも福がたくさん訪れますように～
#マサマサ #MASAKMASAK #マレーシア #家庭料理 #マレーシア料理 #東京グルメ #グルメ #九段下 #市ヶ谷グルメ #市ヶ谷カフェ #九段下カフェ #九段下グルメ #ランチ #ディナー #東京 #レストラン #tokyo #malaysia #malaysiancafes　#mycafefood #malaysiafood #coffeeshopvibes  #冬 #春節 #ChineseNewYear #年餅 #限定 #旧正月 #CNY #馬來西亞",0,"02/19/21 02:02 AM",https://www.instagram.com/p/CLeHH5Osdwq/,"IG Image",,Lifetime,2181,1925,0,0,0,86,2,0
17906032972657498,17841431992541162,masakmasak_tokyo,"MASAK MASAK (マサ マサ)","MASAK MASAKです！⁠
⁠
2021年「春節限定年餅」予約完売のお知らせです。⁠
予定数量に達した為、ご予約を終了します。⁠
ご予約いただいた皆様、誠にありがとうございます。⁠
⁠
#マサマサ #MASAKMASAK #マレーシア #家庭料理 #マレーシア料理 #東京グルメ #グルメ #九段下 #市ヶ谷グルメ #市ヶ谷カフェ #九段下カフェ #九段下グルメ #ランチ #ディナー #東京 #レストラン #tokyo #malaysia #malaysiancafes　#mycafefood #malaysiafood #coffeeshopvibes #winter #冬 #春節 #ChineseNewYear #年餅 #限定 #旧正月 #馬來西亞",0,"02/17/21 02:02 AM",https://www.instagram.com/p/CLY9iHIMGhE/,"IG Image",,Lifetime,1726,1584,0,0,0,85,0,1
18193912312035249,17841431992541162,masakmasak_tokyo,"MASAK MASAK (マサ マサ)","【春節あるある②：春節の挨拶】⁠
⁠
15日間にわたる春節の期間は、最も大切な祝日です。⁠
家の掃除と新しい服を着て、春の活気に満ちた新たな始まりを祝います。⁠
⁠
新しい年をめでたく迎えると誰もが新年の挨拶を交わす時に使える春節の挨拶フレーズをご紹介します。⁠
⁠
誰に対しても使える定番なので、ぜひマスターしましょう！⁠
⁠
「新年快楽」ー（シン　ニィェン　クァィ　ラ）⁠
⁠
最もよく使われている新年の挨拶、直訳すると「新年を楽しく過ごすよう、お祈りします」。⁠
⁠
「新年」の発音は日本語と同じなので問題がないと思いますが、⁠
後半「快楽」はちょっと聞きなれなく、はじめのうちは難しいなので、練習しておきましょう！⁠
⁠
春節を迎える前に簡単な挨拶を覚えて、⁠
マサマサのスタッフに笑顔で「新年快楽」を伝えてみてね～★⁠
#マサマサ #MASAKMASAK #マレーシア #家庭料理 #マレーシア料理 #東京グルメ #グルメ #九段下 #市ヶ谷グルメ #市ヶ谷カフェ #九段下カフェ #九段下グルメ #ランチ #ディナー #東京 #レストラン #tokyo #malaysia #malaysiancafes #mycafefood #malaysiafood #春節 #ChineseNewYear #恭喜發財 #gongxifacai #旧正月 #CNY #華人新年 #馬來西亞 #初一",0,"02/11/21 06:02 PM",https://www.instagram.com/p/CLLLPPYLPZ7/,"IG Image",,Lifetime,2822,2538,1,0,0,162,3,1
18129548551167571,17841431992541162,masakmasak_tokyo,"MASAK MASAK (マサ マサ)","【春節あるある③：団円飯】
.
とうとう大晦日がやってきた！
.
この日に一番重要な行事は『団円飯』です。
.
家族だけでなく、親戚も集まって一家団らんの願いが込められている食事する。
食事をともにすることで、人とのつながりや絆を深めることを大切にしている。
.
本日は「団円飯」を用意し、ご来店いただきまして本当にありがとうございました！",0,"02/11/21 03:02 AM",https://www.instagram.com/p/CLJqrzGHFQ9/,"IG Carousel",,Lifetime,1484,1185,2,1,0,89,1,1
17893824118896329,17841431992541162,masakmasak_tokyo,"MASAK MASAK (マサ マサ)","【春節あるある】⁠
⁠
2月12日は「春節」ですが、お祝いのときに花火や爆竹を派手に鳴らす風習があります。⁠
そんな風習がいつから始まったのか、ご存知ですか？⁠
⁠
そのため、本日は「年獸」について、説明いたします！⁠
⁠
#マサマサ #MASAKMASAK #マレーシア #家庭料理 #マレーシア料理 #東京グルメ #グルメ #九段下 #市ヶ谷グルメ #市ヶ谷カフェ #九段下カフェ #九段下グルメ #ランチ #ディナー #東京 #レストラン #tokyo #malaysia #malaysiancafes　#mycafefood #malaysiafood #coffeeshopvibes #年獸 #春節 #ChineseNewYear #丑年 #CNY #華人新年 #馬來西亞 #Nian",0,"02/10/21 02:02 AM",https://www.instagram.com/p/CLG-t6iHRlw/,"IG Carousel",,Lifetime,1272,1044,2,0,0,73,0,3
18137439142181870,17841431992541162,masakmasak_tokyo,"MASAK MASAK (マサ マサ)","「春節あるある」⁠
⁠
前回魚生（イーサン）の意味が話しました。⁠
今回その中で縁起を担ぐ食材と食べ方を話しましょう！⁠
⁠
今年はマサマサで魚生を体験しませんか？⁠
⁠
#マサマサ #MASAKMASAK #マレーシア #家庭料理 #マレーシア料理 #東京グルメ #グルメ #九段下 #市ヶ谷グルメ #市ヶ谷カフェ #九段下カフェ #九段下グルメ #ランチ #ディナー #東京 #レストラン #tokyo #malaysia #malaysiancafes　#mycafefood #malaysiafood #coffeeshopvibes #winter #冬 #春節 #ChineseNewYear #鱼生 #捞生 #華人新年 #馬來西亞",0,"02/09/21 02:02 AM",https://www.instagram.com/p/CLEXK5qg7og/,"IG Image",,Lifetime,1077,940,4,0,0,53,0,2
17896230031791027,17841431992541162,masakmasak_tokyo,"MASAK MASAK (マサ マサ)","「春節あるある」⁠
⁠
マレーシアに欠かせない春節料理の「魚生」とは？⁠
⁠
#マサマサ #MASAKMASAK #マレーシア #家庭料理 #マレーシア料理 #東京グルメ #グルメ #九段下 #市ヶ谷グルメ #市ヶ谷カフェ #九段下カフェ #九段下グルメ #ランチ #ディナー #東京 #レストラン #tokyo #malaysia #malaysiancafes　#mycafefood #malaysiafood #coffeeshopvibes #winter #冬 #春節 #ChineseNewYear #鱼生 #捞生 #華人新年 #馬來西亞",0,"02/08/21 02:02 AM",https://www.instagram.com/p/CLByY2VgAkK/,"IG Image",,Lifetime,1684,1476,0,0,0,69,0,3
18159134140100580,17841431992541162,masakmasak_tokyo,"MASAK MASAK (マサ マサ)","お客さま各位⁠
.⁠
平素よりMASAK MASAKをご利用いただきまして誠にありがとうございます。⁠
.⁠
1月7日(木)に政府より1都3県(東京都・神奈川県・埼玉県・千葉県)へ発表された「緊急事態宣言」およびそれに対する各自治体からの要請に対して、当面の期間下記の通り飲食店の営業時間を変更させていただくことといたしました。⁠
.⁠
＜営業時間の変更＞⁠
2021年1月8日（金）～2021年3月7日（日）まで⁠
.⁠
午前11時～午後20時（L.O. 午後19時30分）営業いたします⁠（アルコール提供：午後19時00分まで）⁠
.⁠
※営業日でも予告なく休館日とさせていただく場合がございます。何卒ご了承くださいませ。⁠
.⁠
新型コロナウィルス感染症拡大の状況、政府・自治体からの要請等により、実施内容や実施期間が変更になる可能性がございます。⁠
.⁠
お客さまには大変なご心配とご迷惑をおかけいたしますが、何卒ご理解賜りますようお願いいたします。⁠
.⁠
株式会社 MASAK MASAK",0,"02/07/21 05:02 PM",https://www.instagram.com/p/CLAzbSYBtEm/,"IG Image",,Lifetime,854,730,0,0,0,22,0,0
18144400189137695,17841431992541162,masakmasak_tokyo,"MASAK MASAK (マサ マサ)","「春節あるある①」⁠
「８」って？なぜ中華系の人々が好きですか？⁠
今回の投稿で解答致します！⁠
⁠
#マサマサ #MASAKMASAK #マレーシア #家庭料理 #マレーシア料理 #東京グルメ #グルメ #九段下 #市ヶ谷グルメ #市ヶ谷カフェ #九段下カフェ #九段下グルメ #ランチ #ディナー #東京 #レストラン #tokyo #malaysia #$ #お金 #malaysiafood #coffeeshopvibes ##winter #冬 #春節 #ChineseNewYear  #旧正月 #CNY #華人新年 #8",0,"02/06/21 02:02 AM",https://www.instagram.com/p/CK8oybaA1x0/,"IG Image",,Lifetime,1194,1038,0,1,0,62,2,1
